column1,column2,correlation
_raw_reagent_6_volume,_feat_ASA+,0.43216307943219917
_feat_MaximalProjectionArea,_raw_reagent_6_chemicals_0_actual_amount,0.4299501738820884
_feat_AtomCount_C,_raw_reagent_6_chemicals_0_actual_amount,0.4298151445024708
_raw_reagent_4_volume,_raw_reagent_1_chemicals_2_actual_amount,0.42876646299407084
_raw_reagent_4_chemicals_0_actual_amount,_feat_AtomCount_N,0.42739350654563085
_raw_reagent_4_chemicals_0_actual_amount,_feat_Hdonorcount,0.42739350654563085
_feat_AliphaticRingCount,_feat_CyclomaticNumber,0.4222529634725271
_feat_BondCount,_feat_CyclomaticNumber,0.42063447276628707
_feat_ASA_H,_raw_reagent_6_chemicals_0_actual_amount,0.4200700894537551
_raw_reagent_6_volume,_feat_VanderWaalsVolume,0.41728988339938283
_feat_Refractivity,_feat_LengthPerpendicularToTheMaxArea,0.41555766422343093
_feat_maximalprojectionsize,_feat_Refractivity,0.41555766422343093
_feat_LengthPerpendicularToTheMaxArea,_feat_HyperWienerIndex,0.41495698024508815
_feat_maximalprojectionsize,_feat_HyperWienerIndex,0.41495698024508815
_raw_reagent_6_chemicals_0_actual_amount,_feat_MolPol,0.41352625227639583
_feat_ASA-,_feat_CarboRingCount,0.41123383845311196
_feat_WienerIndex,_feat_maximalprojectionsize,0.4096276234968113
_feat_WienerIndex,_feat_LengthPerpendicularToTheMaxArea,0.4096276234968113
_feat_Aliphatic AtomCount,_feat_WienerPolarity,0.4094492558110527
_feat_ChainAtomCount,_feat_MaximalProjectionRadius,0.40465085108306703
_feat_LargestRingSize,_feat_ASA,0.404329916901618
_feat_RingAtomCount,_feat_ASA,0.404329916901618
_feat_SmallestRingSize,_feat_ASA,0.404329916901618
_raw_reagent_6_chemicals_0_actual_amount,_raw_reagent_4_chemicals_1_actual_amount,0.4040919960072519
_raw_reagent_6_volume,_feat_BondCount,0.4037323549050422
_raw_reagent_6_chemicals_0_actual_amount,_raw_reagent_3_chemicals_1_actual_amount,0.4019900164124165
_raw_reagent_2_chemicals_1_actual_amount,_raw_molweight,0.40113950554266475
_raw_reagent_3_chemicals_2_actual_amount,_raw_reagent_6_chemicals_0_actual_amount,0.4004621029064847
_raw_reagent_6_chemicals_0_actual_amount,_raw_reagent_3_chemicals_0_actual_amount,0.4001618374068543
_feat_WienerPolarity,_feat_fr_quatN,0.40012353881255097
_feat_maximalprojectionsize,_raw_reagent_6_chemicals_0_actual_amount,0.39965513979380174
_feat_LengthPerpendicularToTheMaxArea,_raw_reagent_6_chemicals_0_actual_amount,0.39965513979380174
_raw_reagent_6_volume,_feat_msareaASAp,0.39952909409389087
_raw_reagent_6_volume,_feat_molsurfaceareaASAp,0.39952909409389087
_feat_MinimalProjectionRadius,_raw_reagent_2_chemicals_1_actual_amount,0.3984455388715556
_feat_MinimalProjectionArea,_raw_reagent_6_chemicals_0_actual_amount,0.397231614155706
_feat_RotatableBondCount,_feat_fr_quatN,0.39674296939102033
_feat_ChainAtomCount,_feat_MinimalProjectionArea,0.3966034379569661
_feat_AtomCount_C,_raw_reagent_2_chemicals_1_actual_amount,0.3954440452561007
_raw_reagent_2_chemicals_1_actual_amount,_feat_VanderWaalsVolume,0.39504748541361057
_feat_AvgPol,_raw_reagent_6_volume,0.39481079290592397
_raw_reagent_4_chemicals_0_actual_amount,_feat_acceptorcount,0.3947637377150274
_raw_reagent_4_chemicals_0_actual_amount,_feat_Hacceptorcount,0.3947637377150274
_feat_WienerIndex,_raw_reagent_2_chemicals_1_actual_amount,0.3932978582838
_feat_ASA_H,_feat_BalabanIndex,0.3929604550589789
_raw_reagent_2_chemicals_1_actual_amount,_feat_MolPol,0.39117185256926035
_feat_fr_NH1,_feat_donorcount,0.39079132757997354
_feat_ASA,_raw_reagent_6_volume,0.3898176873609283
_raw_reagent_2_chemicals_1_actual_amount,_feat_Refractivity,0.389811440460348
_raw_reagent_6_volume,_feat_molsurfaceareaVDWp,0.38919500791738826
_raw_reagent_6_volume,_feat_msareaVDWp,0.38919500791738826
_feat_VanderWaalsSurfaceArea,_raw_reagent_6_volume,0.38919500791738826
_raw_reagent_2_chemicals_1_actual_amount,_feat_HyperWienerIndex,0.3883064592970376
_feat_ChainAtomCount,_feat_WienerPolarity,0.38784272276988235
_feat_ChainAtomCount,_raw_reagent_2_chemicals_0_actual_amount,0.38772342226275874
_feat_MinimalProjectionRadius,_raw_reagent_6_chemicals_0_actual_amount,0.3871989858131572
_raw_reagent_1_chemicals_0_actual_amount,_raw_reagent_1_volume,0.38327704026968834
_feat_MinimalProjectionRadius,_feat_ASA-,0.38281149531709163
_feat_AvgPol,_raw_reagent_2_chemicals_1_actual_amount,0.38112406671884036
_feat_Aliphatic AtomCount,_feat_MaximalProjectionRadius,0.380696559233901
_feat_ASA,_feat_BalabanIndex,0.38037633920395536
_feat_SmallestRingSize,_feat_ASA+,0.3797839839062706
_feat_RingAtomCount,_feat_ASA+,0.3797839839062706
_feat_LargestRingSize,_feat_ASA+,0.3797839839062706
_feat_MaximalProjectionRadius,_raw_reagent_6_volume,0.3793145538699046
_feat_Aliphatic AtomCount,_feat_ASA,0.3784698674466485
_raw_reagent_4_chemicals_0_actual_amount,_feat_PolarSurfaceArea,0.3777622858194115
_raw_reagent_2_chemicals_1_actual_amount,_feat_MaximalProjectionArea,0.37741561954620895
_feat_CarboRingCount,_feat_RotatableBondCount,0.3770423990824852
_feat_RingAtomCount,_feat_msareaVDWp,0.37547515158017053
_feat_RingAtomCount,_feat_molsurfaceareaVDWp,0.37547515158017053
_feat_RingAtomCount,_feat_VanderWaalsSurfaceArea,0.37547515158017053
_feat_LargestRingSize,_feat_molsurfaceareaVDWp,0.37547515158017053
_feat_LargestRingSize,_feat_msareaVDWp,0.37547515158017053
_feat_SmallestRingSize,_feat_molsurfaceareaVDWp,0.37547515158017053
_feat_SmallestRingSize,_feat_msareaVDWp,0.37547515158017053
_feat_LargestRingSize,_feat_VanderWaalsSurfaceArea,0.37547515158017053
_feat_SmallestRingSize,_feat_VanderWaalsSurfaceArea,0.37547515158017053
_feat_MinimalProjectionArea,_raw_reagent_2_chemicals_1_actual_amount,0.3730072723779648
_feat_CarboRingCount,_feat_ASA_H,0.3727630673212234
_raw_reagent_4_chemicals_0_actual_amount,_raw_reagent_1_chemicals_2_actual_amount,0.37255058067300967
_feat_Aliphatic AtomCount,_feat_ASA_H,0.37197398103535456
_feat_AtomCount_C,_raw_reagent_6_volume,0.37122684355346713
_raw_reagent_6_volume,_feat_ASA_H,0.3704823956471613
_feat_ChainAtomCount,_feat_AtomCount_C,0.36861658673305864
_feat_ChainAtomCount,_feat_ASA-,0.36791647390807203
_feat_ASA,_feat_CyclomaticNumber,0.36728080937031155
_raw_reagent_2_chemicals_1_actual_amount,_feat_WienerPolarity,0.3665927075866671
_feat_MaximalProjectionRadius,_feat_BalabanIndex,0.36601212646184306
_raw_reagent_1_chemicals_1_actual_amount,_feat_fr_quatN,0.365162336793817
_raw_reagent_4_chemicals_0_actual_amount,_feat_Accsitecount,0.36357170259767163
_feat_fr_guanido,_feat_ASA_P,0.3620722304870863
_feat_AliphaticRingCount,_feat_LargestRingSize,0.36109816925326216
_feat_RingAtomCount,_feat_AliphaticRingCount,0.36109816925326216
_feat_SmallestRingSize,_feat_AliphaticRingCount,0.36109816925326216
_raw_molweight,_raw_reagent_6_chemicals_0_actual_amount,0.3607445053542887
_raw_reagent_6_chemicals_0_actual_amount,_feat_HyperWienerIndex,0.36033554955764885
_feat_RotatableBondCount,_raw_reagent_6_chemicals_0_actual_amount,0.3601992581883484
_feat_WienerIndex,_raw_reagent_6_chemicals_0_actual_amount,0.3575927440191297
_feat_RotatableBondCount,_feat_AromaticRingCount,0.35757339373821195
_feat_RotatableBondCount,_feat_CarboaromaticRingCount,0.35757339373821195
_feat_AromaticAtomCount,_feat_RotatableBondCount,0.35757339373821195
_feat_fr_NH1,_feat_donsitecount,0.3574394745812136
_raw_reagent_1_chemicals_1_actual_amount,_raw_reagent_1_chemicals_2_actual_amount,0.35728724034215936
_feat_fr_NH1,_feat_Hdonorcount,0.3572692617303455
_feat_fr_NH1,_feat_AtomCount_N,0.3572692617303455
_feat_WienerPolarity,_raw_reagent_6_chemicals_0_actual_amount,0.35686526003353236
_raw_reagent_6_volume,_feat_MaximalProjectionArea,0.35581790775712496
_raw_reagent_4_volume,_feat_ASA_P,0.3546982658560903
_feat_AtomCount_N,_raw_reagent_4_volume,0.3538898963402822
_raw_reagent_4_volume,_feat_Hdonorcount,0.3538898963402822
_raw_reagent_0_chemicals_0_actual_amount,_raw_reagent_5_chemicals_0_actual_amount,0.35159012094600034
_raw_reagent_2_chemicals_1_actual_amount,_feat_BondCount,0.35135802520513837
_feat_MinimalProjectionArea,_raw_reagent_6_volume,0.35105842805969995
_feat_ASA_H,_feat_AromaticRingCount,0.35042959974549853
_feat_ASA_H,_feat_CarboaromaticRingCount,0.35042959974549853
_feat_AromaticAtomCount,_feat_ASA_H,0.35042959974549853
_feat_ASA+,_feat_CyclomaticNumber,0.3479878613721205
_raw_reagent_4_chemicals_0_actual_amount,_feat_ASA_P,0.34683382130445933
_raw_reagent_1_chemicals_0_actual_amount,_rxn_M_inorganic,0.34449904105114154
_raw_reagent_1_chemicals_0_actual_amount,_raw_reagent_5_volume,0.3430283196133676
_feat_CyclomaticNumber,_feat_molsurfaceareaVDWp,0.3423274031030006
_feat_VanderWaalsSurfaceArea,_feat_CyclomaticNumber,0.3423274031030006
_feat_msareaVDWp,_feat_CyclomaticNumber,0.3423274031030006
_feat_CyclomaticNumber,_feat_fr_NH0,0.3420213569795332
_feat_CyclomaticNumber,_feat_HeteroaliphaticRingCount,0.3420213569795332
_feat_fr_Imine,_feat_CyclomaticNumber,0.3420213569795332
_feat_BalabanIndex,_raw_reagent_6_chemicals_0_actual_amount,0.3416599471237916
_raw_reagent_6_volume,_feat_MolPol,0.3401094830112245
_feat_LengthPerpendicularToTheMinArea,_raw_reagent_6_chemicals_0_actual_amount,0.3391377140250057
_feat_minimalprojectionsize,_raw_reagent_6_chemicals_0_actual_amount,0.3391377140250057
_feat_maximalprojectionsize,_raw_reagent_6_volume,0.33512708689475185
_raw_reagent_6_volume,_feat_LengthPerpendicularToTheMaxArea,0.33512708689475185
_raw_reagent_2_chemicals_0_actual_amount,_raw_reagent_5_chemicals_0_actual_amount,0.33479000631497347
_feat_donorcount,_raw_reagent_4_chemicals_0_actual_amount,0.3343451091806307
_raw_reagent_2_chemicals_1_actual_amount,_feat_molsurfaceareaVDWp,0.33368282670314314
_feat_VanderWaalsSurfaceArea,_raw_reagent_2_chemicals_1_actual_amount,0.33368282670314314
_raw_reagent_2_chemicals_1_actual_amount,_feat_msareaVDWp,0.33368282670314314
_raw_reagent_6_volume,_raw_reagent_3_chemicals_1_actual_amount,0.3334891682258429
_raw_reagent_6_volume,_raw_reagent_4_chemicals_1_actual_amount,0.33263062984846786
_feat_Refractivity,_raw_reagent_6_chemicals_0_actual_amount,0.332615649004837
_raw_reagent_6_volume,_raw_reagent_3_chemicals_0_actual_amount,0.3318615468261861
_feat_AvgPol,_feat_fr_quatN,0.3299865241487806
_feat_ASA,_raw_reagent_2_chemicals_1_actual_amount,0.328612893217421
_raw_reagent_4_volume,_feat_acceptorcount,0.3269389117358768
_raw_reagent_4_volume,_feat_Hacceptorcount,0.3269389117358768
_feat_LengthPerpendicularToTheMaxArea,_feat_BalabanIndex,0.3263475836253803
_feat_maximalprojectionsize,_feat_BalabanIndex,0.3263475836253803
_feat_fr_NH2,_raw_reagent_4_chemicals_0_actual_amount,0.3251234901995269
_raw_reagent_2_chemicals_1_actual_amount,_feat_molsurfaceareaASAp,0.3246978570326032
_raw_reagent_2_chemicals_1_actual_amount,_feat_msareaASAp,0.3246978570326032
_raw_reagent_3_chemicals_2_actual_amount,_raw_reagent_6_volume,0.3232626027567537
_feat_MinimalProjectionRadius,_raw_reagent_6_volume,0.3220198908082466
_feat_MaximalProjectionRadius,_raw_reagent_2_chemicals_1_actual_amount,0.32168016107227143
_feat_ASA-,_feat_fr_quatN,0.32075635786241524
_raw_reagent_1_chemicals_0_actual_amount,_raw_reagent_2_chemicals_1_actual_amount,0.3201823590886682
_raw_reagent_2_chemicals_1_actual_amount,_raw_reagent_6_chemicals_0_actual_amount,0.3194083269018267
_raw_reagent_6_chemicals_0_actual_amount,_raw_reagent_2_chemicals_0_actual_amount,0.31895149957514973
_feat_ChainAtomCount,_feat_minimalprojectionsize,0.31876325095834873
_feat_ChainAtomCount,_feat_LengthPerpendicularToTheMinArea,0.31876325095834873
_feat_SmallestRingSize,_feat_RotatableBondCount,0.3180419581146699
_feat_RingAtomCount,_feat_RotatableBondCount,0.3180419581146699
_feat_LargestRingSize,_feat_RotatableBondCount,0.3180419581146699
_raw_reagent_2_chemicals_1_actual_amount,_feat_ASA+,0.31616933247887774
_feat_fr_NH1,_feat_ProtPolarSurfaceArea,0.31443463479367495
_feat_fr_NH1,_feat_Protpsa,0.31443463479367495
_raw_reagent_1_chemicals_0_actual_amount,_feat_fr_guanido,0.31391239803192156
_feat_ChainAtomCount,_raw_reagent_6_chemicals_0_actual_amount,0.3134826315037424
_feat_MinimalProjectionRadius,_feat_LengthPerpendicularToTheMaxArea,0.31262684849409783
_feat_MinimalProjectionRadius,_feat_maximalprojectionsize,0.31262684849409783
_feat_Aliphatic AtomCount,_feat_LengthPerpendicularToTheMinArea,0.31185016883698113
_feat_Aliphatic AtomCount,_feat_minimalprojectionsize,0.31185016883698113
_raw_reagent_2_chemicals_1_actual_amount,_raw_reagent_6_volume,0.3101670503515771
_raw_reagent_6_volume,_feat_WienerPolarity,0.3094751792467004
_raw_reagent_4_volume,_feat_PolarSurfaceArea,0.3092112193080418
_raw_reagent_2_chemicals_1_actual_amount,_raw_reagent_1_chemicals_1_actual_amount,0.30882242644007174
_feat_fr_amidine,_feat_ASA_P,0.3085276787297559
_raw_reagent_1_chemicals_2_actual_amount,_rxn_M_inorganic,0.30790828522314584
_raw_reagent_6_volume,_raw_reagent_2_chemicals_0_actual_amount,0.3073783737474348
_feat_fr_NH2,_feat_BalabanIndex,0.30699987072418317
_feat_Accsitecount,_raw_reagent_4_volume,0.30112645839672575
_rxn_temperatureC_actual_bulk,_feat_Refractivity,0.29975136162714483
_feat_VanderWaalsVolume,_feat_fr_quatN,0.2995975669808757
_rxn_temperatureC_actual_bulk,_feat_BalabanIndex,0.29859708793854306
_raw_reagent_6_volume,_raw_molweight,0.29859215107483
_feat_RotatableBondCount,_feat_CyclomaticNumber,0.29765969900220574
_feat_fr_guanido,_raw_reagent_1_chemicals_2_actual_amount,0.2969001730076262
_feat_ASA+,_feat_fr_quatN,0.296625103341575
_feat_molsurfaceareaASAp,_feat_fr_quatN,0.296625103341575
_feat_fr_quatN,_feat_msareaASAp,0.296625103341575
_raw_reagent_5_volume,_raw_reagent_1_chemicals_1_actual_amount,0.29512062141400003
_feat_ASA-,_feat_RingAtomCount,0.2945586939727216
_feat_ASA-,_feat_LargestRingSize,0.2945586939727216
_feat_SmallestRingSize,_feat_ASA-,0.2945586939727216
_raw_reagent_6_volume,_feat_HyperWienerIndex,0.293886003007998
_raw_reagent_6_chemicals_0_actual_amount,_raw_reagent_5_chemicals_0_actual_amount,0.29251784313474544
_feat_WienerIndex,_raw_reagent_6_volume,0.2923699110264154
_feat_fr_guanido,_raw_reagent_4_volume,0.29171366538194193
_raw_reagent_2_chemicals_1_actual_amount,_feat_CarboaromaticRingCount,0.2902675256394624
_feat_AromaticAtomCount,_raw_reagent_2_chemicals_1_actual_amount,0.2902675256394624
_raw_reagent_2_chemicals_1_actual_amount,_feat_AromaticRingCount,0.2902675256394624
_raw_reagent_0_chemicals_0_actual_amount,_raw_reagent_1_chemicals_2_actual_amount,0.2859877515113984
_feat_minimalprojectionsize,_raw_reagent_6_volume,0.2848563042672077
_feat_LengthPerpendicularToTheMinArea,_raw_reagent_6_volume,0.2848563042672077
_raw_reagent_2_chemicals_1_actual_amount,_feat_BalabanIndex,0.28441303458401795
_rxn_M_organic,_raw_reagent_1_chemicals_1_actual_amount,0.28404361233554576
_feat_donorcount,_raw_reagent_4_volume,0.2829619367835204
_feat_MinimalProjectionRadius,_rxn_temperatureC_actual_bulk,0.2827694567152741
_raw_reagent_4_chemicals_0_actual_amount,_feat_HeteroaliphaticRingCount,0.28184375900124153
_feat_fr_Imine,_raw_reagent_4_chemicals_0_actual_amount,0.28184375900124153
_raw_reagent_4_chemicals_0_actual_amount,_feat_fr_NH0,0.28184375900124153
_feat_fr_NH1,_feat_ASA_P,0.2815337211600063
_raw_reagent_6_volume,_feat_RotatableBondCount,0.28031080480178383
_feat_ASA-,_raw_reagent_1_chemicals_1_actual_amount,0.2794831922457924
_feat_minimalprojectionsize,_raw_reagent_2_chemicals_1_actual_amount,0.2782706780858145
_feat_LengthPerpendicularToTheMinArea,_raw_reagent_2_chemicals_1_actual_amount,0.2782706780858145
_feat_AtomCount_N,_feat_fr_NH0,0.2774711938731786
_feat_fr_Imine,_feat_AtomCount_N,0.2774711938731786
_feat_AtomCount_N,_feat_HeteroaliphaticRingCount,0.2774711938731786
_feat_Hdonorcount,_feat_fr_NH0,0.2774711938731786
_feat_fr_Imine,_feat_Hdonorcount,0.2774711938731786
_feat_Hdonorcount,_feat_HeteroaliphaticRingCount,0.2774711938731786
_feat_fr_NH1,_feat_PolarSurfaceArea,0.27684041972912604
_rxn_temperatureC_actual_bulk,_feat_MaximalProjectionArea,0.27684034914346217
_feat_MaximalProjectionRadius,_raw_reagent_1_chemicals_1_actual_amount,0.2767645589826101
_feat_minimalprojectionsize,_raw_reagent_1_chemicals_1_actual_amount,0.2760513393586654
_feat_LengthPerpendicularToTheMinArea,_raw_reagent_1_chemicals_1_actual_amount,0.2760513393586654
_raw_reagent_2_chemicals_0_actual_amount,_raw_reagent_1_chemicals_1_actual_amount,0.2759829998234739
_raw_reagent_6_volume,_feat_Refractivity,0.2747821649386332
_rxn_temperatureC_actual_bulk,_feat_HyperWienerIndex,0.2737412512963844
_feat_ASA,_raw_reagent_1_chemicals_1_actual_amount,0.27364905829453484
_feat_WienerIndex,_rxn_temperatureC_actual_bulk,0.2733479823802161
_feat_PolarSurfaceArea,_raw_reagent_1_chemicals_2_actual_amount,0.2728693362659111
_feat_Aliphatic AtomCount,_raw_reagent_6_chemicals_0_actual_amount,0.2717337100475154
_feat_ChainAtomCount,_raw_reagent_6_volume,0.26946500667698126
_raw_reagent_1_chemicals_0_actual_amount,_rxn_temperatureC_actual_bulk,0.26913258661193984
_raw_reagent_2_chemicals_1_actual_amount,_feat_ASA_H,0.2688277780468033
_feat_Hdonorcount,_raw_reagent_1_chemicals_2_actual_amount,0.265828541779915
_feat_AtomCount_N,_raw_reagent_1_chemicals_2_actual_amount,0.265828541779915
_feat_RingAtomCount,_feat_ASA_H,0.26470626945084197
_feat_LargestRingSize,_feat_ASA_H,0.26470626945084197
_feat_SmallestRingSize,_feat_ASA_H,0.26470626945084197
_feat_ASA_P,_raw_reagent_1_chemicals_2_actual_amount,0.2645439169807572
_feat_CarboRingCount,_feat_CarboaliphaticRingCount,0.2643929734004634
_feat_msareaVDWp,_raw_reagent_1_chemicals_1_actual_amount,0.2625558969195209
_feat_VanderWaalsSurfaceArea,_raw_reagent_1_chemicals_1_actual_amount,0.2625558969195209
_raw_reagent_1_chemicals_1_actual_amount,_feat_molsurfaceareaVDWp,0.2625558969195209
_feat_acceptorcount,_raw_reagent_1_chemicals_2_actual_amount,0.2618752337880235
_feat_Hacceptorcount,_raw_reagent_1_chemicals_2_actual_amount,0.2618752337880235
_feat_RingAtomCount,_feat_fr_NH0,0.2616618962644557
_feat_fr_Imine,_feat_RingAtomCount,0.2616618962644557
_feat_fr_Imine,_feat_LargestRingSize,0.2616618962644557
_feat_RingAtomCount,_feat_HeteroaliphaticRingCount,0.2616618962644557
_feat_SmallestRingSize,_feat_fr_NH0,0.2616618962644557
_feat_SmallestRingSize,_feat_HeteroaliphaticRingCount,0.2616618962644557
_feat_fr_Imine,_feat_SmallestRingSize,0.2616618962644557
_feat_LargestRingSize,_feat_fr_NH0,0.2616618962644557
_feat_LargestRingSize,_feat_HeteroaliphaticRingCount,0.2616618962644557
_feat_Hacceptorcount,_feat_fr_NH0,0.26048004152729864
_feat_Hacceptorcount,_feat_HeteroaliphaticRingCount,0.26048004152729864
_feat_acceptorcount,_feat_fr_NH0,0.26048004152729864
_feat_fr_Imine,_feat_Hacceptorcount,0.26048004152729864
_feat_acceptorcount,_feat_HeteroaliphaticRingCount,0.26048004152729864
_feat_fr_Imine,_feat_acceptorcount,0.26048004152729864
_feat_ASA-,_feat_CyclomaticNumber,0.26040609170675166
_raw_reagent_6_volume,_feat_BalabanIndex,0.2598781003932539
_rxn_temperatureC_actual_bulk,_feat_MolPol,0.25871703210381797
_feat_fr_NH2,_raw_reagent_4_volume,0.2534239015357176
_rxn_temperatureC_actual_bulk,_raw_molweight,0.2522616694599951
_feat_Aliphatic AtomCount,_feat_AliphaticRingCount,0.2513871409343639
_feat_CyclomaticNumber,_feat_ASA_P,0.2513072341355524
_raw_reagent_4_chemicals_0_actual_amount,_feat_donsitecount,0.2512261005128713
_feat_donorcount,_feat_BalabanIndex,0.2510334069482603
_raw_reagent_3_chemicals_2_actual_amount,_raw_reagent_4_chemicals_0_actual_amount,0.24853449788285048
_feat_LargestRingSize,_feat_CarboaliphaticRingCount,0.24844800930049146
_feat_SmallestRingSize,_feat_CarboaliphaticRingCount,0.24844800930049146
_feat_RingAtomCount,_feat_CarboaliphaticRingCount,0.24844800930049146
_raw_reagent_2_chemicals_1_actual_amount,_feat_RotatableBondCount,0.2482531991168001
_raw_reagent_2_chemicals_1_actual_amount,_feat_CarboRingCount,0.24737359432048567
_feat_fr_Imine,_feat_fr_NH2,0.24518621041336996
_feat_fr_NH2,_feat_HeteroaliphaticRingCount,0.24518621041336996
_feat_fr_NH2,_feat_fr_NH0,0.24518621041336996
_feat_Accsitecount,_feat_fr_NH0,0.24457964904453455
_feat_fr_Imine,_feat_Accsitecount,0.24457964904453455
_feat_Accsitecount,_feat_HeteroaliphaticRingCount,0.24457964904453455
_feat_LengthPerpendicularToTheMinArea,_feat_BalabanIndex,0.24428437218681684
_feat_minimalprojectionsize,_feat_BalabanIndex,0.24428437218681684
_raw_reagent_4_chemicals_0_actual_amount,_raw_reagent_4_chemicals_1_actual_amount,0.2427902188279589
_feat_RingAtomCount,_raw_reagent_2_chemicals_1_actual_amount,0.24218799461298762
_feat_SmallestRingSize,_raw_reagent_2_chemicals_1_actual_amount,0.24218799461298762
_feat_LargestRingSize,_raw_reagent_2_chemicals_1_actual_amount,0.24218799461298762
_feat_fr_NH1,_feat_fr_quatN,0.24128281161033788
_feat_fr_amidine,_feat_BalabanIndex,0.24069787893911776
_feat_CarboaliphaticRingCount,_feat_CyclomaticNumber,0.239949073048688
_feat_Accsitecount,_raw_reagent_1_chemicals_2_actual_amount,0.23977697652086283
_feat_Refractivity,_feat_fr_quatN,0.23973513513317674
_feat_ProtPolarSurfaceArea,_raw_reagent_3_chemicals_0_actual_amount,0.23929984011302616
_feat_Protpsa,_raw_reagent_3_chemicals_0_actual_amount,0.23929984011302616
_feat_Protpsa,_raw_reagent_3_chemicals_1_actual_amount,0.23927341236428298
_feat_ProtPolarSurfaceArea,_raw_reagent_3_chemicals_1_actual_amount,0.23927341236428298
_feat_LengthPerpendicularToTheMinArea,_raw_reagent_2_chemicals_0_actual_amount,0.23914426740401887
_feat_minimalprojectionsize,_raw_reagent_2_chemicals_0_actual_amount,0.23914426740401887
_feat_LargestRingSize,_feat_ASA_P,0.2381181874805562
_feat_SmallestRingSize,_feat_ASA_P,0.2381181874805562
_feat_RingAtomCount,_feat_ASA_P,0.2381181874805562
_raw_reagent_1_chemicals_0_actual_amount,_raw_reagent_0_chemicals_0_actual_amount,0.23800836838019945
_raw_reagent_5_chemicals_0_actual_amount,_raw_reagent_1_chemicals_1_actual_amount,0.23800257989342763
_raw_reagent_0_chemicals_0_actual_amount,_raw_reagent_1_volume,0.23717581143782596
_feat_Protpsa,_raw_reagent_4_chemicals_1_actual_amount,0.23657554613891854
_feat_ProtPolarSurfaceArea,_raw_reagent_4_chemicals_1_actual_amount,0.23657554613891854
_raw_reagent_2_chemicals_1_actual_amount,_feat_CyclomaticNumber,0.23645378665812458
_raw_reagent_3_chemicals_2_actual_amount,_feat_BalabanIndex,0.23592724775497442
_raw_reagent_4_chemicals_0_actual_amount,_raw_reagent_3_chemicals_0_actual_amount,0.23524006377657167
_raw_reagent_4_chemicals_0_actual_amount,_feat_fr_guanido,0.23523320300765432
_raw_reagent_3_chemicals_2_actual_amount,_feat_Protpsa,0.23474740582151518
_raw_reagent_3_chemicals_2_actual_amount,_feat_ProtPolarSurfaceArea,0.23474740582151518
_feat_ASA_H,_feat_CyclomaticNumber,0.2332253609298242
_feat_maximalprojectionsize,_raw_reagent_1_chemicals_1_actual_amount,0.23252899229542434
_feat_LengthPerpendicularToTheMaxArea,_raw_reagent_1_chemicals_1_actual_amount,0.23252899229542434
_feat_BalabanIndex,_raw_reagent_4_chemicals_1_actual_amount,0.2319154369984731
_raw_reagent_5_volume,_raw_reagent_1_chemicals_2_actual_amount,0.2310574187332417
_feat_AromaticAtomCount,_feat_ASA_P,0.23085424725265744
_feat_CarboaromaticRingCount,_feat_ASA_P,0.23085424725265744
_feat_AromaticRingCount,_feat_ASA_P,0.23085424725265744
_feat_fr_NH2,_raw_reagent_3_chemicals_1_actual_amount,0.2299225754871052
_feat_PolarSurfaceArea,_raw_reagent_3_chemicals_0_actual_amount,0.22935439836923113
_feat_PolarSurfaceArea,_raw_reagent_3_chemicals_1_actual_amount,0.22933473288700057
_feat_ASA_H,_raw_reagent_1_chemicals_1_actual_amount,0.22930817858434488
_raw_reagent_3_chemicals_2_actual_amount,_feat_fr_NH2,0.22893044558508507
_feat_fr_NH2,_raw_reagent_4_chemicals_1_actual_amount,0.2289026994056318
_feat_fr_NH2,_raw_reagent_3_chemicals_0_actual_amount,0.22884374471976118
_feat_BalabanIndex,_raw_reagent_3_chemicals_0_actual_amount,0.22874586842394745
_raw_reagent_4_chemicals_0_actual_amount,_feat_Protpsa,0.22874130789904445
_feat_ProtPolarSurfaceArea,_raw_reagent_4_chemicals_0_actual_amount,0.22874130789904445
_feat_BalabanIndex,_raw_reagent_3_chemicals_1_actual_amount,0.2286119329644338
_raw_reagent_3_volume,_raw_reagent_6_chemicals_0_actual_amount,0.22845377556667762
_raw_reagent_4_chemicals_0_actual_amount,_raw_reagent_3_chemicals_1_actual_amount,0.2281550060792135
_feat_PolarSurfaceArea,_raw_reagent_4_chemicals_1_actual_amount,0.22637964013159367
_rxn_M_organic,_raw_reagent_2_chemicals_0_actual_amount,0.22597000820480684
_feat_MinimalProjectionArea,_raw_reagent_1_chemicals_1_actual_amount,0.22589015260332587
_feat_fr_NH2,_raw_reagent_1_chemicals_2_actual_amount,0.22563251273546947
_feat_donsitecount,_raw_reagent_1_chemicals_2_actual_amount,0.22509022858799882
_feat_ChainAtomCount,_rxn_temperatureC_actual_bulk,0.22446514984392152
_raw_reagent_3_chemicals_2_actual_amount,_feat_PolarSurfaceArea,0.22438503841408194
_feat_donorcount,_raw_reagent_1_chemicals_2_actual_amount,0.2234799981171855
_feat_fr_guanido,_rxn_M_inorganic,0.22326913107308544
_feat_ASA_P,_feat_HeteroaliphaticRingCount,0.22314173479275057
_feat_fr_Imine,_feat_ASA_P,0.22314173479275057
_feat_ASA_P,_feat_fr_NH0,0.22314173479275057
_feat_donsitecount,_raw_reagent_3_chemicals_1_actual_amount,0.22256359234620518
